id,site
118362,"{""id"": 118362, ""name"": ""PSC55SSMIH-PA01"", ""state"": ""OPENED"", ""it_key"": ""CD0QDNUE1E"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""10007159"", ""site_town"": ""LES PAROCHES"", ""site_type"": ""NORMAL_SINGLE_CONNECTED"", ""bcr_product"": ""BTIP"", ""hkh_site_id"": ""118362"", ""country_code"": ""33"", ""country_name"": ""France"", ""customer_name"": ""BTIP_EXPLOITATION"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": ""FT"", ""dpac_off_local"": """", ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": ""999"", ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""CD0KUED69F"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": ""00"", ""default_public_number"": ""33329450113"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""33"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 4, ""prefix_offnet_domestic"": ""0"", ""cdr_default_dw_acs_type"": 20, ""number_pre_analysis_name"": ""FRA_Onnet_Empty"", ""optional_accounting_code"": ""1"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": true, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": true, ""call_screening_international_call_allowed"": true}"
86641,"{""id"": 86641, ""name"": ""COGNAC"", ""state"": ""OPENED"", ""it_key"": ""BF175266266NG"", ""pidflo"": """", ""scl_id"": null, ""vpn_id"": ""10009583"", ""site_town"": ""BTD COGNAC"", ""site_type"": ""NORMAL_SINGLE_CONNECTED"", ""bcr_product"": ""BTIP"", ""hkh_site_id"": ""86641"", ""country_code"": ""33"", ""country_name"": ""France"", ""customer_name"": ""BTIP-THELEM-AGENCES"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": ""FT"", ""dpac_off_local"": null, ""prefix_private"": ""000"", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": ""999"", ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""CD0PHVW02C"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": ""00"", ""default_public_number"": ""33586190008"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""33"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 4, ""prefix_offnet_domestic"": ""0"", ""cdr_default_dw_acs_type"": 20, ""number_pre_analysis_name"": ""FRA_Onnet_Empty"", ""optional_accounting_code"": ""0"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": true, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": true, ""call_screening_international_call_allowed"": true}"
194476,"{""id"": 194476, ""name"": ""SIEGE"", ""state"": ""OPENED"", ""it_key"": ""CD06WJ1PFC"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""10002735"", ""site_town"": ""STRASBOURG"", ""site_type"": ""NORMAL_SINGLE_CONNECTED"", ""bcr_product"": ""BTIP"", ""hkh_site_id"": ""194476"", ""country_code"": ""33"", ""country_name"": ""France"", ""customer_name"": ""CITE RELAIS"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": ""FT"", ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": ""999"", ""dto_for_incoming"": true, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""CD06WJ1GEB"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": ""00"", ""default_public_number"": ""33388302054"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""33202054"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 4, ""prefix_offnet_domestic"": ""0"", ""cdr_default_dw_acs_type"": 20, ""number_pre_analysis_name"": ""FRA_Onnet_Empty"", ""optional_accounting_code"": ""1"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": true, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": true, ""call_screening_international_call_allowed"": true}"
194477,"{""id"": 194477, ""name"": ""7_PAINS"", ""state"": ""OPENED"", ""it_key"": ""CD06WL5HF0"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""10002735"", ""site_town"": ""STRASBOURG"", ""site_type"": ""NORMAL_SINGLE_CONNECTED"", ""bcr_product"": ""BTIP"", ""hkh_site_id"": ""194477"", ""country_code"": ""33"", ""country_name"": ""France"", ""customer_name"": ""CITE RELAIS"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": ""FT"", ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": ""999"", ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""CD06WJ1GEB"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": ""00"", ""default_public_number"": ""33388247100"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""33237100"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 4, ""prefix_offnet_domestic"": ""0"", ""cdr_default_dw_acs_type"": 20, ""number_pre_analysis_name"": ""FRA_Onnet_Empty"", ""optional_accounting_code"": ""1"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": true, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": true, ""call_screening_international_call_allowed"": true}"
35531,"{""id"": 35531, ""name"": ""1478-24388"", ""state"": ""OPENED"", ""it_key"": ""CD0C6AY622"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""10002089"", ""site_town"": ""MONTELIMAR"", ""site_type"": ""NORMAL_SINGLE_CONNECTED"", ""bcr_product"": ""BTIP"", ""hkh_site_id"": ""35531"", ""country_code"": ""33"", ""country_name"": ""France"", ""customer_name"": ""TELCO"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": ""FT"", ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": ""999"", ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""CD05EWY9E7"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": ""00"", ""default_public_number"": ""33475915314"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""3324388000"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 4, ""prefix_offnet_domestic"": ""0"", ""cdr_default_dw_acs_type"": 20, ""number_pre_analysis_name"": ""FRA_Onnet_Empty"", ""optional_accounting_code"": ""1"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": true, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": true, ""call_screening_international_call_allowed"": true}"
194490,"{""id"": 194490, ""name"": ""587-06903-FAX"", ""state"": ""OPENED"", ""it_key"": ""CD06ZGE6B4"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""10002089"", ""site_town"": ""VANNES"", ""site_type"": ""NORMAL_SINGLE_CONNECTED"", ""bcr_product"": ""BTIP"", ""hkh_site_id"": ""194490"", ""country_code"": ""33"", ""country_name"": ""France"", ""customer_name"": ""TELCO"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": ""FT"", ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": ""999"", ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""CD05EWY9E7"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": ""00"", ""default_public_number"": ""33297549567"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""3396903999"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 4, ""prefix_offnet_domestic"": ""0"", ""cdr_default_dw_acs_type"": 20, ""number_pre_analysis_name"": ""FRA_Onnet_Empty"", ""optional_accounting_code"": ""1"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": true, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": true, ""call_screening_international_call_allowed"": true}"
194495,"{""id"": 194495, ""name"": ""552-13203"", ""state"": ""OPENED"", ""it_key"": ""CD06ZATGD1"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""10002089"", ""site_town"": ""LANGRES"", ""site_type"": ""NORMAL_SINGLE_CONNECTED"", ""bcr_product"": ""BTIP"", ""hkh_site_id"": ""194495"", ""country_code"": ""33"", ""country_name"": ""France"", ""customer_name"": ""TELCO"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": ""FT"", ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": ""999"", ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""CD05EWY9E7"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": ""00"", ""default_public_number"": ""33325880891"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""3313203000"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 4, ""prefix_offnet_domestic"": ""0"", ""cdr_default_dw_acs_type"": 20, ""number_pre_analysis_name"": ""FRA_Onnet_Empty"", ""optional_accounting_code"": ""1"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": true, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": true, ""call_screening_international_call_allowed"": true}"
50870,"{""id"": 50870, ""name"": ""754_Lima_VON"", ""state"": ""OPENED"", ""it_key"": ""zz50870"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""3610"", ""site_town"": null, ""site_type"": ""VIRTUAL_ONNET"", ""bcr_product"": ""RETAIL"", ""hkh_site_id"": ""50870"", ""country_code"": ""51"", ""country_name"": ""Peru"", ""customer_name"": ""SITA - Society International Telecoms Aeronautics"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": null, ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": null, ""dto_for_incoming"": true, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""35504"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": """", ""default_public_number"": ""51"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""51"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 4, ""prefix_offnet_domestic"": """", ""cdr_default_dw_acs_type"": 0, ""number_pre_analysis_name"": ""PER_Default"", ""optional_accounting_code"": ""0"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": false, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": false, ""call_screening_international_call_allowed"": true}"
50871,"{""id"": 50871, ""name"": ""756_Panama_VON"", ""state"": ""OPENED"", ""it_key"": ""zz50871"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""3610"", ""site_town"": null, ""site_type"": ""VIRTUAL_ONNET"", ""bcr_product"": ""RETAIL"", ""hkh_site_id"": ""50871"", ""country_code"": ""507"", ""country_name"": ""Panama"", ""customer_name"": ""SITA - Society International Telecoms Aeronautics"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": null, ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": null, ""dto_for_incoming"": true, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""35504"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": """", ""default_public_number"": ""507"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""507"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 4, ""prefix_offnet_domestic"": """", ""cdr_default_dw_acs_type"": 0, ""number_pre_analysis_name"": ""PAN_Default"", ""optional_accounting_code"": ""0"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": false, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": false, ""call_screening_international_call_allowed"": true}"
11029,"{""id"": 11029, ""name"": ""NTE-0220900000AE-GA"", ""state"": ""OPENED"", ""it_key"": ""CD00LDU7C4"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""3248"", ""site_town"": ""TOULOUSE            "", ""site_type"": ""NORMAL_SINGLE_CONNECTED"", ""bcr_product"": ""BTIP"", ""hkh_site_id"": ""11029"", ""country_code"": ""33"", ""country_name"": ""France"", ""customer_name"": ""EuroInformation (Transpac)"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": ""FT"", ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": ""911"", ""dto_for_incoming"": true, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""662025"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": 4, ""prefix_international"": ""00"", ""default_public_number"": ""33534426300"", ""incoming_call_limiter"": 4, ""outgoing_call_limiter"": 4, ""default_private_number"": ""334316300"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 6, ""prefix_offnet_domestic"": ""0"", ""cdr_default_dw_acs_type"": 20, ""number_pre_analysis_name"": ""FRA_Onnet_Empty"", ""optional_accounting_code"": ""0"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": false, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": true, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": true, ""call_screening_international_call_allowed"": true}"
11030,"{""id"": 11030, ""name"": ""NTE-0481200000AE-GA"", ""state"": ""OPENED"", ""it_key"": ""CD00LHUT8F"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""3248"", ""site_town"": ""LE MANS"", ""site_type"": ""NORMAL_SINGLE_CONNECTED"", ""bcr_product"": ""BTIP"", ""hkh_site_id"": ""11030"", ""country_code"": ""33"", ""country_name"": ""France"", ""customer_name"": ""EuroInformation (Transpac)"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": ""FT"", ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": ""910"", ""dto_for_incoming"": true, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""662025"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": 8, ""prefix_international"": ""00"", ""default_public_number"": ""33243549310"", ""incoming_call_limiter"": 8, ""outgoing_call_limiter"": 8, ""default_private_number"": ""334729310"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 6, ""prefix_offnet_domestic"": ""0"", ""cdr_default_dw_acs_type"": 20, ""number_pre_analysis_name"": ""FRA_Onnet_Empty"", ""optional_accounting_code"": ""0"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": false, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": true, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": true, ""call_screening_international_call_allowed"": true}"
350045,"{""id"": 350045, ""name"": ""RESTAURANT"", ""state"": ""OPENED"", ""it_key"": ""CD0EW7WZ07"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""10011338"", ""site_town"": ""ST JOACHIM"", ""site_type"": ""NORMAL_SINGLE_CONNECTED"", ""bcr_product"": ""BTIP"", ""hkh_site_id"": ""350045"", ""country_code"": ""33"", ""country_name"": ""France"", ""customer_name"": ""LA MARE AUX OISEAUX"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": ""FT"", ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": ""999"", ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""CD0EW7VV0B"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": ""00"", ""default_public_number"": ""33240885301"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""33240885301"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 4, ""prefix_offnet_domestic"": ""0"", ""cdr_default_dw_acs_type"": 20, ""number_pre_analysis_name"": ""FRA_Onnet_Empty"", ""optional_accounting_code"": ""1"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": true, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": true, ""call_screening_international_call_allowed"": true}"
350050,"{""id"": 350050, ""name"": ""SILVEROAK INTERNET"", ""state"": ""OPENED"", ""it_key"": ""YY160309902vl"", ""pidflo"": ""<?xml version=\""1.0\"" encoding=\""UTF-8\""?><presence xmlns=\""urn:ietf:params:xml:ns:pidf\"" xmlns:gp=\""urn:ietf:params:xml:ns:pidf:geopriv10\"" xmlns:cl=\""urn:ietf:params:xml:ns:pidf:geopriv10:civicLoc\"" xmlns:btd=\""http://btd.orange-business.com\"" entity=\""pres:geotarget@btip.orange-business.com\""><tuple id=\""sg89ae\""><status><gp:geopriv><gp:location-info><cl:civicAddress><cl:country>PT</cl:country><cl:A2>Porto</cl:A2><cl:A3>Amarante</cl:A3><cl:A4>Bustelo</cl:A4><cl:A6>Ricardo Severo</cl:A6><cl:HNO>3</cl:HNO><cl:STS>R</cl:STS><cl:PC>4050-515</cl:PC><cl:PCN>Porto</cl:PCN><cl:AREACODE>22</cl:AREACODE><btd:ADDREXTINFO1>130105</btd:ADDREXTINFO1></cl:civicAddress></gp:location-info><gp:usage-rules></gp:usage-rules></gp:geopriv></status></tuple></presence>"", ""scl_id"": null, ""vpn_id"": ""7026"", ""site_town"": ""BTD"", ""site_type"": ""NORMAL_SINGLE_CONNECTED"", ""bcr_product"": ""RETAIL"", ""hkh_site_id"": ""350050"", ""country_code"": ""351"", ""country_name"": ""Portugal"", ""customer_name"": ""Twilio Inc"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": null, ""dpac_off_local"": null, ""prefix_private"": ""000"", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": ""999"", ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""685282"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": ""00"", ""default_public_number"": ""351300600149"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""351"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 4, ""prefix_offnet_domestic"": ""0"", ""cdr_default_dw_acs_type"": 20, ""number_pre_analysis_name"": ""PRT_Default"", ""optional_accounting_code"": ""0"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": true, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": true, ""call_screening_international_call_allowed"": true}"
350054,"{""id"": 350054, ""name"": ""NAVIGATOR PAPER"", ""state"": ""OPENED"", ""it_key"": ""YY160313554Yv"", ""pidflo"": ""<?xml version=\""1.0\"" encoding=\""UTF-8\""?><presence xmlns=\""urn:ietf:params:xml:ns:pidf\"" xmlns:gp=\""urn:ietf:params:xml:ns:pidf:geopriv10\"" xmlns:cl=\""urn:ietf:params:xml:ns:pidf:geopriv10:civicLoc\"" xmlns:btd=\""http://btd.orange-business.com\"" entity=\""pres:geotarget@btip.orange-business.com\""><tuple id=\""sg89ae\""><status><gp:geopriv><gp:location-info><cl:civicAddress><cl:country>PT</cl:country><cl:A2>Setúbal</cl:A2><cl:A3>Setúbal</cl:A3><cl:A4>Sado</cl:A4><cl:A6>POLO INDUSTRIAL DA NAVIGATOR COMPANY MITRENA</cl:A6><cl:HNO>0</cl:HNO><cl:STS>Av</cl:STS><cl:PC>2910-738</cl:PC><cl:PCN>Mitrena</cl:PCN><cl:AREACODE>265</cl:AREACODE><btd:ADDREXTINFO1>151208</btd:ADDREXTINFO1></cl:civicAddress></gp:location-info><gp:usage-rules></gp:usage-rules></gp:geopriv></status></tuple></presence>"", ""scl_id"": null, ""vpn_id"": ""7026"", ""site_town"": ""BTD"", ""site_type"": ""NORMAL_SINGLE_CONNECTED"", ""bcr_product"": ""RETAIL"", ""hkh_site_id"": ""350054"", ""country_code"": ""351"", ""country_name"": ""Portugal"", ""customer_name"": ""Twilio Inc"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": null, ""dpac_off_local"": null, ""prefix_private"": ""000"", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": ""999"", ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""685282"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": ""00"", ""default_public_number"": ""351300600153"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""351"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 4, ""prefix_offnet_domestic"": ""0"", ""cdr_default_dw_acs_type"": 20, ""number_pre_analysis_name"": ""PRT_Default"", ""optional_accounting_code"": ""0"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": true, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": true, ""call_screening_international_call_allowed"": true}"
350110,"{""id"": 350110, ""name"": ""UE_MESLAY_DU_MAINE"", ""state"": ""OPENED"", ""it_key"": ""CD0ENY8S6A"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""10002573"", ""site_town"": ""MESLAY DU MAINE"", ""site_type"": ""NORMAL_SINGLE_CONNECTED"", ""bcr_product"": ""BTIP"", ""hkh_site_id"": ""350110"", ""country_code"": ""33"", ""country_name"": ""France"", ""customer_name"": ""DEPARTEMENT DE LA MAYENNE"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": ""FT"", ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": ""999"", ""dto_for_incoming"": true, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""CD09UZCK4B"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": ""00"", ""default_public_number"": ""33243664558"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""33243664558"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 4, ""prefix_offnet_domestic"": ""0"", ""cdr_default_dw_acs_type"": 20, ""number_pre_analysis_name"": ""FRA_Onnet_Empty"", ""optional_accounting_code"": ""1"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": true, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": true, ""call_screening_international_call_allowed"": true}"
350239,"{""id"": 350239, ""name"": ""YZEURE-RANCY-ADM"", ""state"": ""OPENED"", ""it_key"": ""CD0FJ74756"", ""pidflo"": null, ""scl_id"": null, ""vpn_id"": ""10000127"", ""site_town"": ""YZEURE"", ""site_type"": ""NORMAL_SINGLE_CONNECTED"", ""bcr_product"": ""BTIP"", ""hkh_site_id"": ""350239"", ""country_code"": ""33"", ""country_name"": ""France"", ""customer_name"": ""GRIN"", ""gvpn_ivr_flag"": ""0"", ""cdr_text_field"": ""FT"", ""dpac_off_local"": null, ""prefix_private"": """", ""time_zone_name"": ""None"", ""reroute_profile"": null, ""default_cde_info"": ""999"", ""dto_for_incoming"": false, ""group_of_sa_equip"": ""None"", ""bcr_exception_list"": null, ""called_header_list"": [], ""customer_reference"": ""CD02DVBKFC"", ""accounting_code_len"": 0, ""autocutoff_expcalls"": 0, ""calling_header_list"": [], ""global_call_limiter"": null, ""prefix_international"": ""00"", ""default_public_number"": ""33473406539"", ""incoming_call_limiter"": null, ""outgoing_call_limiter"": null, ""default_private_number"": ""33473406539"", ""incoming_black_list_id"": null, ""max_connection_attempt"": 4, ""prefix_offnet_domestic"": ""0"", ""cdr_default_dw_acs_type"": 20, ""number_pre_analysis_name"": ""FRA_Onnet_Empty"", ""optional_accounting_code"": ""1"", ""call_screening_dto_for_outgoing"": true, ""call_screening_von_call_allowed"": true, ""call_screening_mobile_call_allowed"": true, ""call_screening_short_number_allowed"": true, ""call_screening_domestic_call_allowed"": true, ""call_screening_expensive_call_allowed"": true, ""call_screening_emergency_number_allowed"": true, ""call_screening_international_call_allowed"": true}"
